ARID,ESTAB_ARID,UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY
DDR190314000549452159,DDR190314000827327518,40585075605,HH,Household,U,RD04,,658 Rover Smithsonian Way,,,Poultry Town,AK8 5ZL,172.923136,-138.412974,W13636235,E54393005,N11404124,W26218865,N21765489,4,3,HH_LF2R1E,,,
DDR190314000393129952,DDR190314000562940691,16883722321,HH,Household,U,RD03,,645 Court Prescribed Passage,,,Ingredients Village,MO5 8TS,86.667959,52.375494,E26656177,W36145330,E87900886,N93139413,E78244088,5,2,HH_LF2R1E,,,
DDR190314000430320561,DDR190314000233622173,87517267734,HH,Household,U,RD03,,843 Election Williams Street,,,Conventions City,ZG6 3PZ,42.570059,24.220800,N74116947,N29686323,W55122271,N98998761,E68107685,5,3,HH_LF2R1E,,,
DDR190314000925795634,DDR190314000193556277,82748664047,HH,Household,U,RD04,,949 Positive Sports Lane,,,Integrate Town,DD3 2UL,-97.291831,146.512588,E47923842,E43515681,N51513049,W70809702,N20723097,4,1,HH_LF2R1E,,,
DDR190314000776975127,DDR190314000817085458,80387555281,HH,Household,U,RD02,,394 Teddy Orgy Passage,,,Dependence Village,KO6 8SZ,-108.2539,-91.60602,N37332090,E91406884,N30903276,N59875673,W21335541,2,5,HH_LF2R1E,,,
DDR190314000655168474,DDR190314000945350350,58011148165,HH,Household,U,RD02,,38 Utilities Disc Alley,,,Premium Village,SA2 7FY,128.947094,-21.8264,E18198563,W91013834,N45031324,N58534839,N97466227,2,5,HH_LF2R1E,,,
DDR190314000392976891,DDR190314000498888834,70254971831,HH,Household,U,RD06,,13 Wang Xanax Street,,,Brochures Hamlet,LA4 3WI,-23.594759,-127.322732,W97647921,N15577022,N59549747,N22476881,N88161493,4,1,HH_LF2R1E,,,
DDR190314000455408871,DDR190314000793599082,38229115920,HH,Household,U,RD06,,89 Membrane Claire Way,,,Safari City,PR1 6IB,-86.284111,64.848381,W84301761,E73271155,W94873274,E95241038,N34844833,5,4,HH_LF2R1E,,,
DDR190314000407352784,DDR190314000692346559,62891223136,HH,Household,U,RD03,,35 Meet Tend Street,,,Christopher Village,BK8 1HN,156.251339,-100.94630,N94855440,W23333292,N15231414,N57768515,W14457457,1,4,HH_LF2R1E,,,
DDR190314000117007349,DDR190314000746655253,67139992179,HH,Household,U,RD06,,320 Networks Bold Avenue,,,Scroll City,GD8 2QR,38.947802,-37.448314,W93683650,E40699180,W74022871,W60984584,N94083331,2,2,HH_LF2R1E,,,
DDR190314000890284462,DDR190314000632081864,77457614274,HH,Household,U,RD05,,434 Jewelry Affected Avenue,,,Gross Hamlet,DZ7 6SK,134.24483,90.490745,W14703642,E86572067,E96920793,E72021429,E28187888,3,5,HH_LF2R1E,,,
DDR190314000343946656,DDR190314000457711099,91897076878,HH,Household,U,RD03,,887 Consideration Rolling Alley,,,Users Village,ND3 2PW,116.42864,112.483768,N51322125,W24739959,N56484665,N48265177,W64216260,3,4,HH_LF2R1E,,,
DDR190314000116584113,DDR190314000721209504,50424888015,HH,Household,U,RD02,,995 Reduces Milton Passage,,,Bird City,PA1 7OJ,-12.206453,-97.853143,E46125797,N61227320,E64316978,W76689067,E91624835,3,5,HH_LF2R1E,,,
DDR190314000665647515,DDR190314000746265493,47526603667,HH,Household,U,RD03,,862 Began Intelligence Passage,,,Amendments Town,RM3 6PR,-36.705957,114.34845,E15969356,W46682998,W72460531,W50701753,N72174857,3,3,HH_LF2R1E,,,
DDR190314000292465573,DDR190314000452108710,28495757044,HH,Household,U,RD04,,793 Boobs Month Lane,,,Graduated Town,TJ9 5AE,140.892405,113.224098,W82220320,W34825684,N18875896,N70861560,N68302158,5,3,HH_LF2R1E,,,
DDR190314000603263666,DDR190314000877653105,66090822184,HH,Household,U,RD04,,47 Machine Grace Way,,,Mardi City,UU4 2TM,179.143887,-132.312764,N62118001,N89067427,N62137815,E99682087,E56436702,3,4,HH_LF2R1E,,,
DDR190314000896170651,DDR190314000613811846,30420661712,HH,Household,U,RD02,,442 Uncertainty Screen Passage,,,Meeting Hamlet,MD3 4AB,66.720908,47.48568,E47296944,N50470253,E80501685,W23417571,N75630637,2,4,HH_LF2R1E,,,
DDR190314000754117301,DDR190314000361002848,17714068993,HH,Household,U,RD05,,443 Sentences Listed Alley,,,Gage Hamlet,NE6 2AZ,82.374334,-35.632379,W84909500,N98491098,W71072480,E70649321,N12888374,3,1,HH_LF2R1E,,,
DDR190314000403713245,DDR190314000979660698,56330829124,HH,Household,U,RD05,,873 Baking Distributor Way,,,Shield Village,ZN3 8DJ,-76.735924,75.926362,N19342014,E76644100,W74850857,W82768002,N99301218,2,4,HH_LF2R1E,,,
DDR190314000887492665,DDR190314000396557623,62883755239,HH,Household,U,RD05,,335 Motherboard Answers Lane,,,Changes City,BP4 9XC,-16.837732,-86.206468,N63951565,N13865180,W62058035,E70237758,E42531955,4,2,HH_LF2R1E,,,
DDR190314000625631503,DDR190314000203258655,69640078223,HH,Household,U,RD03,,331 Fair Montreal Passage,,,Rates Hamlet,VY8 8HH,-58.454145,103.261356,E32197487,W96389198,N44454014,E15716975,N31051212,5,4,HH_LF2R1E,,,
DDR190314000385748200,DDR190314000476037918,10955226569,HH,Household,U,RD04,,254 Bernard Planets Road,,,Vary Hamlet,AY1 9HK,117.262044,122.526139,N40672011,W50891849,N65990191,W97547054,E18651381,4,2,HH_LF2R1E,,,
DDR190314000776913343,DDR190314000336606788,32100694862,HH,Household,U,RD04,,287 Obtain Idaho Lane,,,Cyprus City,NU4 8DM,-174.497502,51.869614,N48912900,N91663337,N51886783,W71501661,W32978043,4,4,HH_LF2R1E,,,
DDR190314000314785471,DDR190314000670402027,38521043904,HH,Household,U,RD03,,395 Notion Textile Alley,,,Activists Town,EP5 3SI,117.202321,-121.313319,E65642759,E78745845,W59619764,E88400238,W98102010,2,4,HH_LF2R1E,,,
DDR190314000454478406,DDR190314000630310955,99303621107,HH,Household,U,RD02,,46 Volumes Realized Road,,,Compile City,XX1 7BU,66.808212,-124.706433,E64872108,W82178977,W96480542,E44462756,W59852626,4,2,HH_LF2R1E,,,
DDR190314000109089086,DDR190314000474858913,72445902241,HH,Household,U,RD06,,734 Loves Mysimon Passage,,,Competing City,PY9 2TB,165.413416,-19.308122,W36481262,W57302099,W37342303,E93531987,W37923535,2,2,HH_LF2R1E,,,
DDR190314000159139054,DDR190314000966768922,59543912064,HH,Household,U,RD04,,903 Heights Ethernet Alley,,,Toner Village,LW8 5UK,-80.475129,-47.778735,N56649161,E68289636,N99529414,W16020150,W37569867,1,2,HH_LF2R1E,,,
DDR190314000135643955,DDR190314000110556256,81721230218,HH,Household,U,RD05,,24 Montana Ruled Alley,,,Favor Town,SQ8 4DN,-94.952835,66.886381,W39315460,W18565926,N47293219,N16733886,E28220185,5,3,HH_LF2R1E,,,
DDR190314000475627743,DDR190314000653045975,90580823703,HH,Household,U,RD06,,861 Alliance Contractors Lane,,,Sherman Hamlet,ZV5 5UL,-54.608457,124.787335,W34443168,W48858609,E21306152,E22566735,W66894954,4,2,HH_LF2R1E,,,
DDR190314000388042962,DDR190314000386021759,63923852588,HH,Household,U,RD04,,671 Months Commander Lane,,,Spice Town,LX1 7OR,41.24144,-122.57849,W56218397,W47249243,N77974204,W38971275,W72063630,5,4,HH_LF2R1E,,,
DDR190314000598817309,DDR190314000324911852,80571886237,HH,Household,U,RD02,,368 Clients Functionality Passage,,,Linux City,FY3 2HB,-40.607856,50.481030,W33005739,N18069372,W22594311,N11789920,E59239717,1,2,HH_LF2R1E,,,
DDR190314000417750233,DDR190314000682627338,22969724766,HH,Household,U,RD04,,771 Vsnet Enforcement Lane,,,Elephant City,ZQ2 3UZ,109.384965,125.688867,N89448864,N25198839,E28234241,N11936749,N26940731,3,2,HH_LF2R1E,,,
DDR190314000930132910,DDR190314000345836324,59310131176,HH,Household,U,RD04,,553 Land Immigrants Alley,,,Yamaha City,HT9 3EH,-126.721715,-140.1117,W25370577,E85931751,N70795444,N46772671,E70119156,2,5,HH_LF2R1E,,,
DDR190314000182716079,DDR190314000436611330,39796802574,HH,Household,U,RD03,,434 Telephony Steady Road,,,Mills Village,VB1 6QQ,100.357492,-20.762074,N43077466,W83966500,W53396501,W10450465,W23739903,1,4,HH_LF2R1E,,,
DDR190314000472642017,DDR190314000754015308,60201030593,HH,Household,U,RD06,,778 Cole Lisa Passage,,,Clocks City,CT4 7NG,152.360639,43.616126,E40597533,N61029966,W19351674,E81736802,E60671050,5,1,HH_LF2R1E,,,
DDR190314000895862681,DDR190314000112567097,29728889022,HH,Household,U,RD03,,876 Authorization Examined Street,,,Request Town,IC1 4TC,124.857654,-113.478017,W96730644,N78605915,N22362856,N91401182,E34352380,3,5,HH_LF2R1E,,,
DDR190314000647871299,DDR190314000763867592,91469783145,HH,Household,U,RD05,,656 Helena Controlled Lane,,,Denver Town,RS9 4YH,-50.726130,-86.352388,N85243793,E19161703,W70644053,W24218817,E53965782,5,1,HH_LF2R1E,,,
DDR190314000127993587,DDR190314000809538716,90725710870,HH,Household,U,RD02,,902 Administrators Become Passage,,,Tanks Village,HT8 6SR,89.656278,-82.558633,W60957947,W59255126,E68490237,E96025593,N10628403,3,4,HH_LF2R1E,,,
DDR190314000187601550,DDR190314000484133649,68284847141,HH,Household,U,RD04,,912 Anal Cleared Alley,,,Mysterious City,OY1 2OY,-149.727059,-99.585585,N67883442,E48875652,W40522878,W60873033,N25544730,2,1,HH_LF2R1E,,,
DDR190314000107955183,DDR190314000281072371,73864571040,HH,Household,U,RD03,,565 Told Highlights Avenue,,,Somerset Village,ZS2 7KT,-162.601653,-166.57413,E64647850,N95477707,E36866634,E92779626,W69870971,5,3,HH_LF2R1E,,,
DDR190314000385859282,DDR190314000618973638,73372893271,HH,Household,U,RD03,,735 Pharmacies Rock Street,,,Algorithm Town,SO6 8NB,-122.141558,41.4298,E64274412,W42929517,W84782221,W56710496,E39148166,5,4,HH_LF2R1E,,,
DDR190314000540890847,DDR190314000707927896,82890927775,HH,Household,U,RD02,,153 Might Infection Alley,,,Birth Town,HF8 3YB,124.233341,63.78045,W89988510,N22402440,E50131385,W32891133,W68777760,1,4,HH_LF2R1E,,,
DDR190314000370674216,DDR190314000754622469,32430933524,HH,Household,U,RD03,,539 Howto Seattle Passage,,,Practices Town,WR8 2GA,-147.799015,12.794339,W30883356,W54931431,E33653171,N98746593,W26761478,4,2,HH_LF2R1E,,,
DDR190314000660437465,DDR190314000231750742,81888278547,HH,Household,U,RD03,,727 Findlaw Maker Road,,,Explaining Town,KN8 6HZ,109.133644,-104.231075,W73260232,W11147752,E55869050,E32567147,E73261345,2,1,HH_LF2R1E,,,
DDR190314000300695602,DDR190314000958977457,53959514673,HH,Household,U,RD02,,610 Advisor Hollywood Passage,,,Beautifully Town,ZC5 2AD,153.930173,102.991089,N50949943,E38935370,W49068455,N85321582,E69986387,1,3,HH_LF2R1E,,,
DDR190314000194944975,DDR190314000644349624,86431782574,HH,Household,U,RD03,,244 Methodology Gnome Street,,,Bukkake City,BY2 1NC,-135.930667,122.522354,N79186931,E38475912,W51892105,W85657139,W94039100,5,4,HH_LF2R1E,,,
DDR190314000203327344,DDR190314000592540315,20522195159,HH,Household,U,RD02,,123 Robertson Republicans Lane,,,Illustrations Hamlet,JF2 8PW,-53.649490,-11.516634,E58175139,W92398065,E47210205,N60776375,W32148917,4,3,HH_LF2R1E,,,
DDR190314000816045443,DDR190314000867146453,94267927498,HH,Household,U,RD05,,911 Drop Shooting Avenue,,,Skating City,QD4 8OW,-76.549964,8.93054,W16910322,W62195474,E18052143,W38354391,W50921780,1,3,HH_LF2R1E,,,
DDR190314000405781642,DDR190314000566189459,47238524767,HH,Household,U,RD02,,928 Response Strike Road,,,Filing Town,KS7 8TF,-154.959427,-173.377904,N84776776,E73285989,E98744671,W87940911,E27996326,5,4,HH_LF2R1E,,,
DDR190314000761578960,DDR190314000133065580,68228916460,HH,Household,U,RD04,,459 Artificial Movements Alley,,,Financial City,DQ3 8MD,-40.621345,124.158388,W53381106,N27861686,N14615739,W99834830,E29463528,5,5,HH_LF2R1E,,,
DDR190314000540648133,DDR190314000667798140,87698832472,HH,Household,U,RD03,,88 Matching Speaker Road,,,Recall Village,YI2 1PP,17.456165,149.360214,W93323239,N51870827,E37147540,E36488167,W22027261,1,5,HH_LF2R1E,,,
DDR190314000603656423,DDR190314000908701547,68172303639,HH,Household,U,RD02,,518 Reads Ugly Lane,,,Assistance Town,KQ8 7UJ,-159.965652,64.233631,E51616424,E91982634,N37610828,N28289893,N45845146,3,3,HH_LF2R1E,,,
DDR190314000591799921,DDR190314000192432827,41808900742,HH,Household,U,RD02,,233 Pitch Perspectives Lane,,,Tripadvisor City,YV5 8NS,52.292706,-156.505187,E91182334,N27109377,W32916582,N67091225,W12929151,2,4,HH_LF2R1E,,,
DDR190314000305969002,DDR190314000212157558,36856872370,HH,Household,U,RD02,,824 Quiz Queensland Lane,,,Parker Village,ZY9 9PM,98.409288,-176.145307,N48510263,E83798281,N69741605,W12328166,W74066455,3,3,HH_LF2R1E,,,
DDR190314000825044081,DDR190314000439653791,81190994375,HH,Household,U,RD02,,820 Diploma Lies Way,,,Fossil Town,CW6 6JS,56.844089,129.209130,N20653819,E96897831,N39980919,N28656753,N18296756,2,2,HH_LF2R1E,,,
DDR190314000499474278,DDR190314000104493517,86684356042,HH,Household,U,RD06,,932 Constraint Arranged Road,,,Role Town,HD2 8FJ,87.406952,-113.316327,E15471419,W88792795,E79588126,E98522423,E22122632,5,2,HH_LF2R1E,,,
DDR190314000791217705,DDR190314000759429606,26849545424,HH,Household,U,RD04,,315 Editorials Upskirt Road,,,Weight Hamlet,HL2 4JD,-108.958783,145.742863,N93860189,E82541799,W29141900,E98824589,E78419167,1,1,HH_LF2R1E,,,
DDR190314000930579970,DDR190314000230967189,42767920247,HH,Household,U,RD04,,22 Projected Hungarian Street,,,Cookies Town,SW2 5HD,16.55757,5.971627,N98812080,W59319428,E47944408,E85908018,E80358046,4,2,HH_LF2R1E,,,
DDR190314000208562621,DDR190314000153890495,50927777705,HH,Household,U,RD04,,303 Spears Investors Lane,,,Rally Hamlet,TY8 6GP,-164.771195,138.191949,N69782926,N32539496,E12808832,W95326163,E93450062,4,4,HH_LF2R1E,,,
DDR190314000485107191,DDR190314000468134206,52564618888,HH,Household,U,RD03,,517 Inline Candle Passage,,,Purpose Hamlet,LZ8 6YM,-157.326975,-69.496750,N49999036,N83303645,N33304692,W57861752,N77238528,4,4,HH_LF2R1E,,,
DDR190314000536496036,DDR190314000637939422,60640528156,HH,Household,U,RD06,,624 Budgets Newsletter Passage,,,Emma Village,PV5 2MY,57.829565,151.737685,E38492237,E61237787,N74759747,E10946018,E60552069,1,4,HH_LF2R1E,,,
DDR190314000159634936,DDR190314000328403255,54376292732,HH,Household,U,RD03,,151 Illustrations Gauge Way,,,Stream Village,DR1 7YA,48.84772,-137.126922,E50975011,E43367749,N21999828,E86261942,N12118017,1,2,HH_LF2R1E,,,
DDR190314000493222277,DDR190314000782762220,92226892535,HH,Household,U,RD03,,492 Fields Stores Road,,,Writers Village,BH5 7CF,23.567281,-18.156856,N71581980,E74660442,W47418160,W47080420,N15041226,2,1,HH_LF2R1E,,,
DDR190314000526562305,DDR190314000929202784,57413719740,HH,Household,U,RD03,,732 Eric Tutorial Street,,,Lost Village,PC3 5KS,-157.488970,30.416027,N32170290,N78282450,N93335512,E42906293,E35668297,2,4,HH_LF2R1E,,,
DDR190314000240012387,DDR190314000564857397,63960073883,HH,Household,U,RD05,,308 Cookie Pros Avenue,,,Blogs Village,MQ1 5DS,-109.629262,163.761335,E30612348,W82801039,N71619406,N72461713,W56061777,2,1,HH_LF2R1E,,,
DDR190314000489629468,DDR190314000524670569,33320411139,HH,Household,U,RD03,,758 Switzerland Dicks Passage,,,Observations Town,IS4 5BF,47.477715,-62.556445,N87178415,N10730165,W77296631,E26713148,W97388398,2,1,HH_LF2R1E,,,
DDR190314000567749497,DDR190314000716261156,76234138010,HH,Household,U,RD02,,844 Play Types Way,,,Consulting Village,KV9 8FI,-74.526152,-116.597596,N42899195,W57018407,W58746172,E91619699,W97485734,4,3,HH_LF2R1E,,,
DDR190314000869051992,DDR190314000723296155,44296524064,HH,Household,U,RD03,,372 Rangers Require Avenue,,,Worker Town,FC6 2EY,-109.45155,160.653002,W87872623,W91720251,N67767960,W79961454,N49080023,2,3,HH_LF2R1E,,,
DDR190314000151003579,DDR190314000969631604,23307038122,HH,Household,U,RD03,,343 Candy Charity Avenue,,,Attempts Village,IO1 2GP,172.219912,18.399546,N36521975,W39042159,N24729101,E66826567,E20228689,3,5,HH_LF2R1E,,,
DDR190314000985337113,DDR190314000236010541,87403417829,HH,Household,U,RD06,,437 Christian Routing Passage,,,Commitments City,TW4 7FD,-128.612589,-162.836676,N17704438,N70357999,W81311963,E91751956,E61202518,5,5,HH_LF2R1E,,,
DDR190314000580099779,DDR190314000396468156,28696428470,HH,Household,U,RD03,,415 Hazardous Overnight Passage,,,Problems City,SI5 4MO,-30.990517,-133.434478,W67846165,E85374032,E60086444,W97909683,E46834037,1,4,HH_LF2R1E,,,
DDR190314000312049932,DDR190314000814769526,38380281055,HH,Household,U,RD02,,605 Appointment Utility Avenue,,,Adjustments Town,UU9 4NB,66.452418,-74.801634,N78391707,E52048108,E92857568,W81504234,W64587052,4,3,HH_LF2R1E,,,
DDR190314000795315382,DDR190314000608621989,99156863267,HH,Household,U,RD03,,587 Phoenix Terrorism Alley,,,Bulk Town,UR3 8VU,174.445398,114.472470,W51961471,W21349294,N49452801,N46906142,W81746292,5,2,HH_LF2R1E,,,
DDR190314000728666808,DDR190314000649012177,73392603403,HH,Household,U,RD05,,306 Asus Selecting Passage,,,Instructor City,ZB5 5RC,27.342253,-120.244818,W98025372,N43724520,W68108143,W75616607,W11392391,4,3,HH_LF2R1E,,,
DDR190314000452248476,DDR190314000732728600,57663640078,HH,Household,U,RD02,,701 Curves Spotlight Road,,,Raised Hamlet,WF6 2HZ,-144.967217,120.213792,N52904466,N38501221,N23341372,E31978187,W85770882,5,2,HH_LF2R1E,,,
DDR190314000490667519,DDR190314000948368734,27062044024,HH,Household,U,RD05,,30 Excuse Individually Passage,,,Breast City,CN3 4JI,-140.646740,76.713939,N28204681,W35723840,W31254202,E71193103,N95763531,4,2,HH_LF2R1E,,,
DDR190314000427565318,DDR190314000444925341,65145671242,HH,Household,U,RD02,,739 Apparel Tropical Street,,,Swedish City,EY5 9JE,-154.674959,13.864611,E95278255,W67864007,E25558643,W21745924,W63314577,3,1,HH_LF2R1E,,,
DDR190314000451559214,DDR190314000924410156,80400210510,HH,Household,U,RD04,,969 Political Julie Passage,,,Flights City,LQ2 3MR,106.169535,-146.686420,W91292686,E71927458,N91054192,W11668215,N47394220,2,5,HH_LF2R1E,,,
DDR190314000477120121,DDR190314000815276502,43051463816,HH,Household,U,RD02,,400 Implementing Permits Road,,,Transparent Hamlet,WJ9 3CX,-1.290920,35.353998,E35216774,E19028799,E63713614,N91429614,E71888927,2,5,HH_LF2R1E,,,
DDR190314000759031862,DDR190314000594018631,53299115457,HH,Household,U,RD02,,662 Windows Shape Street,,,Cooked Hamlet,ON3 8SI,85.35496,-62.235785,N67831511,N76342993,W92672974,N53378919,N31841780,1,5,HH_LF2R1E,,,
DDR190314000643022069,DDR190314000621756250,89679737182,HH,Household,U,RD02,,31 Philadelphia Moment Lane,,,Reported Hamlet,WS3 8FS,-111.693130,-24.541735,N75267187,E58535021,N24316511,E86606329,E79632632,2,2,HH_LF2R1E,,,
DDR190314000626411107,DDR190314000804798034,78117080425,HH,Household,U,RD06,,218 Highways Repairs Way,,,Kinds Village,RL4 8EX,120.801416,-58.896076,N81119336,N74664862,N41923822,W22729388,W55213819,3,2,HH_LF2R1E,,,
DDR190314000245019276,DDR190314000521400672,37494350006,HH,Household,U,RD06,,294 Markets Select Avenue,,,Afford Hamlet,CI3 6HI,-25.911453,-67.624502,W30578903,W21155130,W75197439,E38763547,W60309274,3,3,HH_LF2R1E,,,
DDR190314000262311684,DDR190314000274222864,90758332846,HH,Household,U,RD05,,332 Adaptor Ward Alley,,,Hosting Village,TM3 8RO,127.748568,68.863373,W42746927,E22945068,W52314957,W52400994,N13379229,5,3,HH_LF2R1E,,,
DDR190314000245966105,DDR190314000554016319,27611067425,HH,Household,U,RD05,,340 Twins Seas Passage,,,Facility Village,PV6 2VA,-131.532769,114.538177,N58638150,E92921272,N56025377,N53023978,N26171434,1,4,HH_LF2R1E,,,
DDR190314000820839447,DDR190314000791494707,43561117235,HH,Household,U,RD04,,579 Quote Direct Passage,,,Nintendo Town,AR9 1FY,-125.527375,171.112233,E98765965,W21396473,W14384518,W27865635,N85713950,2,2,HH_LF2R1E,,,
DDR190314000268663062,DDR190314000672567073,90074564176,HH,Household,U,RD05,,617 Sacrifice Assault Way,,,Protecting Village,FL2 2DP,-172.284497,106.327926,N83697095,N16298670,W62775962,N13885440,N24711425,5,4,HH_LF2R1E,,,
DDR190314000813960458,DDR190314000552932467,60916215063,HH,Household,U,RD04,,880 Involving Native Passage,,,Compression Town,NE3 6HJ,-18.356564,-89.331155,W56726256,N96326898,W83189828,E41550266,E86099006,4,1,HH_LF2R1E,,,
DDR190314000333199001,DDR190314000727259640,24147015672,HH,Household,U,RD02,,746 Labor Hunt Passage,,,Specification City,NC6 8FY,-153.154192,171.390353,N38874234,E78145021,E40891204,N21894988,E80396904,2,1,HH_LF2R1E,,,
DDR190314000120050972,DDR190314000559951517,26389707021,HH,Household,U,RD02,,618 Brochure Sydney Way,,,Velocity City,LM4 3PV,-150.884868,-23.645494,W57288011,N63207525,E24402266,W50699796,E71842781,5,2,HH_LF2R1E,,,
DDR190314000131628940,DDR190314000182618615,84880482183,HH,Household,U,RD05,,303 Dealers Distributions Way,,,Yeast Hamlet,PQ4 3YC,41.407117,59.520647,E54268298,N17397568,W18130317,N64231014,W72710513,2,2,HH_LF2R1E,,,
DDR190314000944980703,DDR190314000377613427,85569490762,HH,Household,U,RD06,,707 Electricity Answer Street,,,Bill City,AC2 2SQ,109.139568,43.561838,N69498632,N72169934,E99547628,E98972417,E98889909,4,2,HH_LF2R1E,,,
DDR190314000802190536,DDR190314000693019207,15460591805,HH,Household,U,RD06,,366 Ever Webcam Avenue,,,Participate Village,TC8 2LI,-100.381750,-67.636374,E59783439,N62545582,E21636292,N41246277,W96504150,5,3,HH_LF2R1E,,,
DDR190314000532315124,DDR190314000173442729,98682016917,HH,Household,U,RD02,,438 Heritage Reserves Way,,,Alternatives City,AI9 2EY,-107.257112,-122.248884,E43972280,W92228744,E43038489,W74655604,W61796089,5,4,HH_LF2R1E,,,
DDR190314000785630578,DDR190314000923272765,22216131705,HH,Household,U,RD04,,111 Coleman None Lane,,,Proudly Village,TM8 7CR,-2.859263,109.220904,N43701388,E91932424,W29244760,W86587160,E67375707,3,4,HH_LF2R1E,,,
DDR190314000654339184,DDR190314000684423761,90000189393,HH,Household,U,RD05,,484 Guatemala Faces Street,,,Courts Town,OR3 9WQ,-59.657650,138.967058,W99118396,E77643422,W69852889,N46722381,W42043449,5,5,HH_LF2R1E,,,
