UPRN,ESTAB_UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY,CE_SECURE,PRINT_BATCH
82957035414,35760738066,HH,Household,U,RD04,,426 Tackiness Explain Lane,,,Pantyhose City,PU9 7LY,-131.8629,-55.9977,W51701464,W26054479,W64044166,W29194435,W60067365,4,1,HH_LFNR2W,,,0,0,12
62800997843,16162729800,HH,Household,U,RD05,,846 Backwash Pronounce Street,,,Caption Village,XW7 6OM,-40.9719,-48.5639,W29696497,W77929502,W89313878,W11893675,W51831038,4,3,HH_LFNR2W,,,0,0,57
11108659315,88642661233,HH,Household,U,RD05,,11 Domestic Iphone Road,,,Overwrite Town,XX8 8BY,29.1619,133.6163,W67843982,W85076469,W73378334,W74025465,W30223193,2,4,HH_LFNR2W,,,0,0,30
90497036055,22674139503,HH,Household,U,RD05,,764 Mortified Daylong Lane,,,Usual Town,ZV7 6LU,-67.8370,-141.3817,W24366722,W60406705,W63554062,W69840198,W33819490,1,3,HH_LFNR2W,,,0,0,62
20472121748,78897900864,HH,Household,U,RD04,,521 Kung Countdown Street,,,Facelift City,NL3 5HB,36.5256,158.1502,W36735880,W89720977,W28589592,W22389132,W16213486,1,5,HH_LFNR2W,,,0,0,58
33088666174,38176354046,HH,Household,U,RD04,,106 Tidbit Agreeing Alley,,,Turret Town,ZL8 8BX,-28.8580,-147.4773,W57107426,W78046341,W88860697,W30131950,W97971857,4,2,HH_LFNR2W,,,0,0,9
51543961313,56317152558,HH,Household,U,RD06,,691 Sympathy Relapse Way,,,Unmoral Village,XI4 9QH,5.2813,101.5524,W58225944,W12204207,W65342977,W60757246,W82925548,4,2,HH_LFNR2W,,,0,0,57
25457984986,80736715095,HH,Household,U,RD05,,408 Confused Platform Alley,,,Uplifted Village,PY9 1UX,-96.4222,-69.6566,W27207629,W79393434,W30889402,W49887688,W29964832,5,5,HH_LFNR2W,,,0,0,84
23979654087,27139286917,HH,Household,U,RD04,,971 Qualified Bleach Way,,,Recipient Hamlet,UQ8 8BZ,-159.5080,40.8370,W17997941,W29234012,W70663010,W40500588,W83048938,3,1,HH_LFNR2W,,,0,0,32
80837982414,85933068771,HH,Household,U,RD06,,764 Culture Doctrine Avenue,,,Headphone Hamlet,EB2 5GA,-178.2936,-84.7372,W46228804,W61843291,W91212949,W28261584,W61284482,5,3,HH_LFNR2W,,,0,0,31
88871959313,24468658274,HH,Household,U,RD06,,193 Prance Trembling Alley,,,Outbound City,PF1 9OQ,174.9061,-54.1381,W56185657,W31196813,W73391529,W94800697,W13635419,5,1,HH_LFNR2W,,,0,0,6
24618183057,87229662537,HH,Household,U,RD06,,406 Baboon Tusk Way,,,Arbitrate Hamlet,XX4 6YW,-25.4376,56.7469,W39102557,W31637157,W85195311,W20159701,W24439002,5,1,HH_LFNR2W,,,0,0,11
37464537991,40756829732,HH,Household,U,RD05,,475 Elite Doormat Passage,,,Unplug Village,AF6 1YF,-88.6490,99.7792,W20786446,W40273444,W28057491,W94920357,W87923780,4,2,HH_LFNR2W,,,0,0,16
13006586197,32026380320,HH,Household,U,RD03,,642 Previous Paternity Passage,,,Congress Town,NT9 6GR,-176.7754,164.9759,W45469244,W60769140,W49055032,W53333679,W96621045,3,3,HH_LFNR2W,,,0,0,4
20813401338,12944338665,HH,Household,U,RD02,,894 Charbroil Lyricist Street,,,Discover Village,UU2 2NO,-83.3358,7.1750,W42385081,W22929314,W15921502,W48489022,W57122749,3,4,HH_LFNR2W,,,0,0,85
67816328610,49551354895,HH,Household,U,RD05,,529 Reformer Skillet Road,,,Moonbeam Town,NQ8 8AK,-49.2767,13.9155,W87325671,W50016207,W73075277,W77442563,W59354851,5,1,HH_LFNR2W,,,0,0,89
37505438410,41963953593,HH,Household,U,RD03,,55 Snoring Frosted Lane,,,Romp Hamlet,IR7 7AC,-88.2496,-24.4879,W30417895,W12949105,W58109784,W88649771,W60304337,3,3,HH_LFNR2W,,,0,0,23
13432791522,44480507983,HH,Household,U,RD05,,618 Browbeat Dice Alley,,,Decent Hamlet,AS3 4KN,-65.6316,38.1013,W22044738,W89376525,W93835885,W78292132,W19934601,3,3,HH_LFNR2W,,,0,0,1
25332947954,19493350186,HH,Household,U,RD06,,81 Drinkable Fantastic Street,,,Headfirst Hamlet,ZX5 4WA,-133.4297,-110.9799,W37718574,W86110189,W79295168,W16582865,W10943804,2,4,HH_LFNR2W,,,0,0,14
65895281997,63994161139,HH,Household,U,RD04,,658 Moneywise Detonate Avenue,,,Renegade Hamlet,OG8 1BF,29.4532,-21.2326,W39152713,W26527885,W67819221,W56175621,W19349300,3,5,HH_LFNR2W,,,0,0,51
74222234657,20775511386,HH,Household,U,RD05,,741 Rickety Luckless Road,,,Numeric Town,YE9 8LT,105.7074,-14.8228,W63448910,W92547421,W52650597,W82680629,W25505315,2,2,HH_LFNR2W,,,0,0,43
35003988755,91287601962,HH,Household,U,RD03,,20 Pureblood Turtle Way,,,Flip Village,YR7 5ST,38.9617,-4.6967,W13771988,W31682040,W91759879,W17935906,W17888542,4,3,HH_LFNR2W,,,0,0,28
14102926870,11604754519,HH,Household,U,RD06,,218 Expend Angrily Way,,,Gradient Town,FM1 8DJ,87.1879,-61.6510,W92611526,W78485180,W21820666,W13215327,W16280553,4,2,HH_LFNR2W,,,0,0,80
76394775016,58540208445,HH,Household,U,RD06,,55 Detest Dad Road,,,Discount City,IO7 3VB,-94.8204,-9.8014,W23521854,W71975572,W36114249,W86522040,W14209384,1,4,HH_LFNR2W,,,0,0,59
72816519741,18690603018,HH,Household,U,RD03,,735 Backtalk Viewpoint Passage,,,Overcoat City,HE9 2TI,177.3206,-166.8739,W42121918,W52388680,W54178467,W91753801,W49107754,2,4,HH_LFNR2W,,,0,0,28
81339976022,14900362263,HH,Household,U,RD05,,163 Sizzle Vexingly Way,,,Unwind Village,FX2 3EK,88.1893,-171.8788,W55024105,W66220705,W77835026,W48820081,W18477598,1,5,HH_LFNR2W,,,0,0,41
91403512261,62619656766,HH,Household,U,RD02,,929 Neuron Happening Avenue,,,Evaluator City,FI5 3GE,-76.3582,-21.6390,W20679324,W70167711,W45527216,W77545076,W13345042,1,2,HH_LFNR2W,,,0,0,17
79118517294,55650756894,HH,Household,U,RD04,,719 Crispy Declared Way,,,Refusal Hamlet,SR4 2MQ,-47.3634,59.8821,W73055311,W97956264,W43765732,W76966722,W70823984,4,2,HH_LFNR2W,,,0,0,44
76294635886,57123195952,HH,Household,U,RD06,,198 Cursive Giggly Passage,,,Imperial Hamlet,GF7 9FM,174.6281,116.4186,W25757496,W67919129,W30820480,W30045241,W76815103,4,4,HH_LFNR2W,,,0,0,2
76922248497,41999314449,HH,Household,U,RD03,,783 Mantra Landless Passage,,,Silk Town,FI1 1YY,-61.9555,173.3778,W52102364,W76495976,W13282687,W14189337,W21461616,2,3,HH_LFNR2W,,,0,0,37
30475311274,50191551394,HH,Household,U,RD03,,697 Panning Apprehend Lane,,,Surrender Town,LX9 8SN,119.6914,29.5350,W94352541,W40897888,W62623801,W23432272,W68661376,1,1,HH_LFNR2W,,,0,0,54
89494277118,49609722450,HH,Household,U,RD02,,642 Clone Tinfoil Way,,,Glamour City,SO1 1ZU,-129.5850,100.8197,W32771321,W15315853,W44481795,W90067026,W80262814,5,3,HH_LFNR2W,,,0,0,48
81285735911,55840283584,HH,Household,U,RD05,,920 Supplier Hesitate Street,,,Winner City,IF4 6SR,16.9604,-45.4185,W60813251,W73897608,W30928800,W25473101,W32673553,5,5,HH_LFNR2W,,,0,0,53
36377149175,19051611797,HH,Household,U,RD02,,890 Drizzle Clip Alley,,,Antivirus Hamlet,MY8 9ZE,144.6211,145.8100,W83927817,W10868847,W54691587,W82502512,W58825035,1,5,HH_LFNR2W,,,0,0,38
31849672525,89188317005,HH,Household,U,RD05,,803 Finch Facial Way,,,Plenty Hamlet,WF1 2EW,48.5841,-91.2867,W36691785,W71819263,W77854264,W23308396,W82922967,5,2,HH_LFNR2W,,,0,0,35
41638837838,84983665343,HH,Household,U,RD03,,614 Tripod Depraved Road,,,Campfire Hamlet,AA4 7EV,-133.5509,-155.4484,W41446663,W29994057,W41357565,W41481013,W32786785,1,2,HH_LFNR2W,,,0,0,15
72781971238,56568883437,HH,Household,U,RD02,,689 Wilt Unsworn Avenue,,,Bonelike City,JZ3 1NR,-26.1979,17.1288,W35829631,W14112440,W68771067,W43079987,W35297234,3,1,HH_LFNR2W,,,0,0,40
89926989761,60693021719,HH,Household,U,RD05,,940 Boondocks Opposing Way,,,Opponent Town,WU4 5BI,151.8777,87.2848,W53700442,W66414717,W55127569,W82670502,W93189744,5,3,HH_LFNR2W,,,0,0,52
58827660035,36200265256,HH,Household,U,RD05,,44 Factor Employed Avenue,,,Arbitrary Hamlet,XH1 4KZ,-18.2754,26.1407,W46027473,W80917916,W78863076,W57678204,W75867114,2,1,HH_LFNR2W,,,0,0,89
88354121161,31838604766,HH,Household,U,RD03,,572 Posting Backboned Avenue,,,Patchwork Village,IT8 8FG,-97.7316,-84.2128,W80427445,W24702927,W76177112,W80895868,W19824682,2,5,HH_LFNR2W,,,0,0,49
37995584101,23126969917,HH,Household,U,RD05,,234 Scrimmage Canopy Lane,,,Undone City,FA1 4GH,104.8359,-135.5206,W30531983,W62320149,W50312466,W29615414,W20829204,3,5,HH_LFNR2W,,,0,0,98
41706883591,71238263659,HH,Household,U,RD03,,397 Shelf Snore Road,,,Hexagram Town,IL5 6AF,178.4131,172.7290,W42170867,W29184993,W10870801,W93273039,W97107395,2,1,HH_LFNR2W,,,0,0,69
31418763650,72656053408,HH,Household,U,RD05,,37 Shampoo Repurpose Way,,,Dismay Hamlet,VF8 7CW,15.9940,-138.5333,W24097217,W36592099,W22308400,W56399155,W90002819,1,1,HH_LFNR2W,,,0,0,99
74737756916,96548099634,HH,Household,U,RD02,,248 Growl Attendee Way,,,Thwarting Village,BR1 8SA,174.9120,19.4317,W23715995,W39953036,W82961862,W58333083,W74272316,2,2,HH_LFNR2W,,,0,0,12
92709409078,29306069661,HH,Household,U,RD03,,86 Scheme Excavate Alley,,,Clerical Town,SW9 5YE,-17.6144,-16.3962,W48346233,W16226476,W80287402,W51419914,W57597573,2,3,HH_LFNR2W,,,0,0,64
70534509230,87909350313,HH,Household,U,RD05,,369 Outweigh Excusably Road,,,Serving Hamlet,UO5 1LY,130.6353,-58.6624,W79184545,W29992841,W66675037,W40727073,W24940065,5,5,HH_LFNR2W,,,0,0,25
57697767110,99812698812,HH,Household,U,RD04,,75 Ashy Grant Road,,,Massive Town,EN6 2SU,-111.5430,180.3155,W83997328,W79287628,W91833462,W60012302,W87762824,2,5,HH_LFNR2W,,,0,0,65
44767881643,58107630946,HH,Household,U,RD06,,943 County Scored Passage,,,Daycare Town,BT4 9XO,-17.2557,98.2657,W20710084,W88662212,W44089954,W13244952,W27488827,2,5,HH_LFNR2W,,,0,0,28
47701791471,32984503908,HH,Household,U,RD05,,569 Approach Sulfite Avenue,,,Primarily City,GF5 8CL,-45.8572,7.6452,W34746263,W79682156,W68579907,W16329266,W84091729,1,1,HH_LFNR2W,,,0,0,59
87610397156,63910856811,HH,Household,U,RD03,,323 Jalapeno Kissing Alley,,,Astronomy Hamlet,VP3 1TZ,177.9954,-32.8456,W70751910,W99437777,W15396296,W79011017,W78090819,3,4,HH_LFNR2W,,,0,0,92
37857901913,65504722767,HH,Household,U,RD06,,179 Clustered Unroll Alley,,,Bacteria Hamlet,GD3 2LA,-47.8291,-107.9642,W65315969,W52779310,W89558208,W74089624,W98540520,4,5,HH_LFNR2W,,,0,0,87
39520950892,44058266393,HH,Household,U,RD05,,464 Immortal Campfire Alley,,,Hastily City,OZ1 7VV,-118.9048,-160.4238,W64802701,W29946694,W47589554,W59435698,W77185214,1,3,HH_LFNR2W,,,0,0,27
80652411528,10013924759,HH,Household,U,RD04,,657 Autograph Error Way,,,Companion City,DL3 5FS,153.5571,-112.3383,W10774666,W90681890,W11697740,W48845381,W48422196,1,5,HH_LFNR2W,,,0,0,34
61321975934,26336863682,HH,Household,U,RD03,,538 Hardness Unsliced Lane,,,Gamma Village,MA7 6IF,-91.8744,121.3196,W51484401,W64910412,W82768813,W57711888,W43113495,3,3,HH_LFNR2W,,,0,0,79
86245498951,41058800047,HH,Household,U,RD06,,829 Upload Vagrancy Road,,,Persuaded Village,WX5 3BU,153.8040,179.5705,W14767350,W55944434,W19790539,W37759378,W24064298,1,4,HH_LFNR2W,,,0,0,64
94354713082,64852157117,HH,Household,U,RD02,,222 Gravy Snowshoe Passage,,,Dreamy City,BX8 1GZ,-88.1050,154.4776,W92299952,W91031050,W92682875,W14527587,W55634769,3,2,HH_LFNR2W,,,0,0,22
51268246093,18282282677,HH,Household,U,RD02,,966 Ominous Twentieth Way,,,Client Town,LX2 1CD,178.3443,123.7976,W81763146,W77469748,W99907192,W81138959,W82290425,5,3,HH_LFNR2W,,,0,0,27
64829043719,43348919394,HH,Household,U,RD02,,713 Nugget Vantage Alley,,,Quickly Hamlet,FO3 4QU,66.7362,51.9035,W50945206,W30861168,W22599046,W35299881,W57837998,1,4,HH_LFNR2W,,,0,0,69
65956366758,15649397947,HH,Household,U,RD03,,623 Gentleman Grandly Alley,,,Staff Town,RX9 4VE,-141.8062,-125.5447,W61460533,W22523597,W45581110,W92888193,W30567944,2,2,HH_LFNR2W,,,0,0,73
45573197718,20338635691,HH,Household,U,RD05,,194 Folk Sprinkler Alley,,,Professor City,FK6 6RU,83.8648,-146.5001,W71072969,W87762563,W85964756,W71187867,W48184649,4,2,HH_LFNR2W,,,0,0,46
64553428294,76204829656,HH,Household,U,RD05,,848 Ravine Situation Lane,,,Prominent Town,OH7 1CJ,-139.9201,-39.6705,W75479621,W83191082,W35609103,W77641857,W48628275,3,2,HH_LFNR2W,,,0,0,73
46290687795,31359361830,HH,Household,U,RD05,,482 Partly Endanger Lane,,,Possible Village,VV2 9DI,97.2750,127.3164,W96429881,W15148908,W44484185,W99900695,W64865480,5,3,HH_LFNR2W,,,0,0,51
52796452797,82130089985,HH,Household,U,RD05,,160 Opacity Zestfully Road,,,Karate Hamlet,XJ5 1XW,-90.2304,178.3893,W83496476,W84521674,W78095028,W64774205,W29773017,5,3,HH_LFNR2W,,,0,0,22
51321746157,88055982435,HH,Household,U,RD05,,665 Around Surrender Road,,,Zap Hamlet,VI3 6PY,-37.9754,17.1031,W50531476,W20527414,W99748545,W58896341,W25360539,5,1,HH_LFNR2W,,,0,0,9
19590162028,64001623340,HH,Household,U,RD04,,64 Duvet Crawlers Passage,,,Palatable Village,EV8 8OO,-70.9125,-65.4343,W15585854,W59967869,W94940097,W55256295,W11189914,1,1,HH_LFNR2W,,,0,0,10
26997415931,92372826683,HH,Household,U,RD03,,621 Affidavit Bundle Way,,,Overspend Village,RW8 2BD,-128.7917,-67.7940,W34856214,W16547392,W77744311,W15912444,W72735563,5,5,HH_LFNR2W,,,0,0,65
78363658049,18749065029,HH,Household,U,RD02,,405 Rambling Flier Passage,,,Vitally Town,AJ1 5TC,-72.8080,163.8790,W18300115,W55167065,W48081712,W79781579,W68908522,3,1,HH_LFNR2W,,,0,0,91
58984212991,68430638479,HH,Household,U,RD05,,313 Spyglass Alias Avenue,,,Dangling Town,HL9 4WK,65.2060,-145.8459,W78282384,W48222235,W94446625,W24238743,W13313866,4,5,HH_LFNR2W,,,0,0,61
21478863276,47887622717,HH,Household,U,RD04,,507 Carefully Purifier Road,,,Angriness Town,XZ3 8XD,148.6142,58.9765,W86585290,W79785684,W28745295,W48247995,W21917675,3,1,HH_LFNR2W,,,0,0,23
92764216087,44478868459,HH,Household,U,RD02,,229 Dating Denial Avenue,,,Subheader City,VH1 2JE,54.2829,86.9709,W36936752,W87070191,W38076784,W26016482,W67625788,5,4,HH_LFNR2W,,,0,0,13
84126576628,56826637446,HH,Household,U,RD03,,424 Handful Crazily Street,,,Fender City,JT9 3TB,-159.9374,144.5785,W44413363,W33976224,W78988016,W87795887,W83473034,3,3,HH_LFNR2W,,,0,0,50
31130733758,30054663903,HH,Household,U,RD02,,384 Alfalfa Rupture Way,,,Unbounded Town,SH3 6TE,-69.5539,112.8426,W94859479,W31943255,W21384532,W17510749,W17137384,3,4,HH_LFNR2W,,,0,0,26
83016915756,76355641571,HH,Household,U,RD02,,612 Glitter Zebra Street,,,Craftwork Hamlet,MO5 6LY,-33.6823,-169.7953,W16909738,W34021694,W54560427,W85804801,W36886765,2,4,HH_LFNR2W,,,0,0,99
24854646379,80809823341,HH,Household,U,RD05,,87 Lingo Engraving Alley,,,Requisite City,TJ7 7OR,-20.3894,-78.8711,W61729208,W65337269,W55001472,W38109896,W10921130,4,3,HH_LFNR2W,,,0,0,83
78752514977,38145344331,HH,Household,U,RD05,,633 Jokingly Reexamine Road,,,Spent City,SK8 2GE,98.1383,135.1102,W71309581,W99633204,W66323293,W41611371,W97687298,1,3,HH_LFNR2W,,,0,0,86
29953490522,59627215663,HH,Household,U,RD05,,154 Cultivate Outback Street,,,Retorted Village,ES1 8IH,91.5148,137.1983,W79856766,W82556946,W53614676,W67380884,W29893295,3,3,HH_LFNR2W,,,0,0,23
92763818199,72104031430,HH,Household,U,RD04,,925 Worried Comment Road,,,Acrobat Town,VX9 1KI,-116.9677,166.6495,W65334414,W30878555,W94403427,W76782804,W82029565,4,5,HH_LFNR2W,,,0,0,7
68406129336,53719335157,HH,Household,U,RD04,,977 Ditch Party Avenue,,,Unselfish Town,ON4 1UZ,23.8187,49.6183,W14381511,W45794900,W67991377,W98217693,W56228396,2,4,HH_LFNR2W,,,0,0,96
72225866399,18836427600,HH,Household,U,RD03,,827 Shifting Smell Street,,,Calm Village,KC4 9VN,-34.2069,58.9257,W58944592,W30529353,W76707036,W45693933,W38332791,2,4,HH_LFNR2W,,,0,0,10
73564661195,70310612810,HH,Household,U,RD05,,22 Mayday Nastily Lane,,,Proclaim City,SI6 8BT,-7.2843,-161.7355,W66223390,W12959137,W54128724,W59054236,W74319994,2,1,HH_LFNR2W,,,0,0,1
45260368384,64571095883,HH,Household,U,RD03,,818 Transform Clicker Lane,,,Sulphuric Town,OE1 9BS,180.7253,153.3030,W25801059,W50471522,W85279881,W67359592,W67471852,1,2,HH_LFNR2W,,,0,0,55
77647808955,56944807255,HH,Household,U,RD02,,872 Sizing Attire Way,,,Snort Village,PC9 5YD,-26.1466,-36.6771,W92195842,W95356717,W97640458,W33488812,W46619268,3,4,HH_LFNR2W,,,0,0,48
14863868730,34641098714,HH,Household,U,RD04,,5 Darwinism Tackling Lane,,,Craftily City,CH9 5IG,45.7340,66.8816,W48028426,W89460449,W43782078,W89719056,W44361770,4,5,HH_LFNR2W,,,0,0,75
60717139445,78114271958,HH,Household,U,RD02,,253 Overact Sandbar Way,,,Fastball City,XU4 8CM,-52.6396,35.2452,W23401536,W30343975,W95961527,W69965748,W98638367,3,1,HH_LFNR2W,,,0,0,19
69909920446,62906159380,HH,Household,U,RD06,,686 Levitator Growing Road,,,Marlin Hamlet,ZH2 2TC,127.4966,126.9827,W66390954,W34262485,W79747613,W25282155,W87714277,4,4,HH_LFNR2W,,,0,0,99
38632832659,85622496617,HH,Household,U,RD06,,36 Sixteen Rubble Street,,,Flashback City,DZ3 3WO,-145.2768,-127.9401,W42830227,W14169021,W75777863,W76657961,W39974926,3,2,HH_LFNR2W,,,0,0,3
14520164044,16186502553,HH,Household,U,RD03,,179 Knickers Decade Lane,,,Direction Hamlet,UY9 3YK,78.1591,-108.4292,W49341826,W81669199,W34618502,W50494620,W33763402,1,3,HH_LFNR2W,,,0,0,39
18728692892,43528984135,HH,Household,U,RD03,,805 Ramp Fantastic Way,,,Earshot Hamlet,HO6 1JZ,108.6015,151.7752,W58806407,W56345039,W95159132,W77363633,W86578279,2,3,HH_LFNR2W,,,0,0,75
39930135480,97215387935,HH,Household,U,RD03,,692 Brutishly Tannery Passage,,,Affront Hamlet,RO7 1NR,-79.7993,-141.2467,W74941468,W41869189,W70753515,W20176470,W73665004,2,4,HH_LFNR2W,,,0,0,68
88001126714,46799595416,HH,Household,U,RD03,,573 Overshot Denote Way,,,Gloater Town,TR7 9BJ,64.2406,-45.5579,W77268234,W51210284,W22737565,W57782759,W94906306,4,1,HH_LFNR2W,,,0,0,11
90527319699,85089703579,HH,Household,U,RD04,,645 Praising Angling Road,,,Booth Hamlet,FL5 9FG,-75.3068,-15.6358,W98060539,W65479486,W99246791,W58124629,W51519750,5,1,HH_LFNR2W,,,0,0,54
55319104668,32453617024,HH,Household,U,RD05,,269 Reappoint Womanhood Street,,,Attitude Town,TX7 2NL,-124.1737,171.3392,W95752572,W47717845,W59985485,W12074437,W58424502,2,3,HH_LFNR2W,,,0,0,83
30032565650,51452632101,HH,Household,U,RD04,,880 Directive Choosing Road,,,Mothproof Hamlet,KJ1 4WF,-91.1639,-18.5211,W61901318,W21824631,W50434241,W79865691,W55048411,5,1,HH_LFNR2W,,,0,0,28
10371594401,78298846643,HH,Household,U,RD06,,660 Rundown Acrobat Street,,,Koala Village,ME5 4ZG,177.8159,-87.2655,W19484558,W87848970,W91617239,W27950675,W23637080,2,5,HH_LFNR2W,,,0,0,61
77015289218,78450681945,HH,Household,U,RD06,,671 Colonist Capture Lane,,,Twisted Village,IZ4 8LJ,-81.8369,-5.8832,W37035500,W81567124,W62497546,W94178852,W16462292,1,4,HH_LFNR2W,,,0,0,54
31193113413,28557355745,HH,Household,U,RD02,,227 Retract Trustless Avenue,,,Registrar Hamlet,TP8 5QK,-80.9426,-49.6500,E56605227,E14587756,E78676256,E82615223,E27215169,2,1,HH_LFNR3AE,,,0,0,60
98050201553,34170346365,HH,Household,U,RD06,,55 Shaft Spoof Road,,,Garnet Village,BP2 9RF,-4.6474,-153.2316,E13231240,E26816651,E87300961,E90605760,E65082368,1,1,HH_LFNR3AE,,,0,0,87
28759546058,36825032832,HH,Household,U,RD04,,397 Suing Grievous Street,,,Situated Hamlet,AL7 1OV,-60.2710,-99.6288,E44361266,E52106483,E51603382,E49530567,E97045411,3,1,HH_LFNR3AE,,,0,0,31
27098082870,42636822462,HH,Household,U,RD06,,630 Platter Feminine Alley,,,Resolved Village,EY7 2ZG,155.8497,-40.9603,E66128618,E15223937,E84105891,E10785163,E59933086,4,3,HH_LFNR3AE,,,0,0,40
91082125269,93713596342,HH,Household,U,RD04,,117 Motor Amicably Avenue,,,Attention Hamlet,XQ2 8MV,-17.5643,133.2850,E52735995,E94983174,E92595706,E25494823,E23195841,3,3,HH_LFNR3AE,,,0,0,62
39753338691,33079501680,HH,Household,U,RD02,,628 Vintage Numerous Alley,,,Uprising Hamlet,MW6 5YK,156.3754,-47.4486,E53142531,E34453728,E10604407,E82997298,E73800495,3,4,HH_LFNR3AE,,,0,0,86
72932259873,92852908296,HH,Household,U,RD03,,49 Eatable Registrar Alley,,,Fedora Hamlet,FR4 3LX,28.4867,100.4835,E24931269,E66353302,E93686996,E62729149,E99573908,5,4,HH_LFNR3AE,,,0,0,99
49855213217,25662828382,HH,Household,U,RD04,,948 Tray Dropper Alley,,,Tabloid Town,ZR6 2GZ,160.9347,-133.3554,E25959920,E88254765,E49536181,E24638560,E53679568,4,1,HH_LFNR3AE,,,0,0,50
99529069817,17054722911,HH,Household,U,RD03,,916 Outskirts Spray Passage,,,Doorbell Hamlet,NR9 6RM,174.1047,-135.4889,E51576057,E20335303,E54681841,E83478714,E31752567,1,1,HH_LFNR3AE,,,0,0,51
81713538706,67300412813,HH,Household,U,RD04,,538 Fencing Cone Avenue,,,Seclusion Hamlet,KO6 6CZ,135.8002,-67.4401,E14020074,E90857854,E95264537,E44907505,E78845757,4,5,HH_LFNR3AE,,,0,0,24
56487406344,14893066110,HH,Household,U,RD06,,398 Sulphate Commute Road,,,Antirust Town,HS6 3IB,-79.6747,-16.9359,E47112374,E66876101,E68031779,E12403543,E66727853,4,4,HH_LFNR3AE,,,0,0,26
48688914878,18694898489,HH,Household,U,RD04,,615 Astute Emergency Alley,,,Deliverer Village,DO8 1FH,8.7366,74.5477,E98986113,E63280626,E97225714,E82500363,E14855930,5,2,HH_LFNR3AE,,,0,0,10
86856722821,46187121850,HH,Household,U,RD04,,865 Phonebook Apache Road,,,Protract Hamlet,MV7 6PG,-53.6818,54.9768,E43937643,E56543007,E74473582,E20800722,E94153899,3,5,HH_LFNR3AE,,,0,0,45
74484707768,79703804717,HH,Household,U,RD05,,551 Clubbed Primal Passage,,,Simple Town,AT9 9CR,116.7706,168.2214,E95233143,E46354665,E68185550,E62602540,E39589815,5,1,HH_LFNR3AE,,,0,0,53
82811681368,10306286275,HH,Household,U,RD05,,681 Cranial Imprint Way,,,Punctual Hamlet,HT9 8SY,-78.8632,-127.7922,E47955009,E57500222,E82000676,E95656627,E10350771,3,2,HH_LFNR3AE,,,0,0,36
45016780635,37025570746,HH,Household,U,RD04,,737 Saffron Cleft Avenue,,,Impolite Village,DN4 3VP,32.4979,-29.4775,E10601910,E30069325,E73799327,E61769830,E63647374,2,5,HH_LFNR3AE,,,0,0,9
53668276502,10661447134,HH,Household,U,RD04,,588 Cruncher Mowing Passage,,,Muster City,PC4 5DV,-113.9898,79.5069,E67758246,E58409749,E44954179,E54075439,E64342662,2,2,HH_LFNR3AE,,,0,0,79
11665901799,33401924095,HH,Household,U,RD03,,573 Oxford Enclose Avenue,,,Dandelion Town,UV1 1KM,82.3104,-51.1695,E63829160,E13428902,E94189470,E22636407,E91749520,1,5,HH_LFNR3AE,,,0,0,30
73886325670,55315630177,HH,Household,U,RD03,,224 Destitute Whoops Street,,,Stopped City,ZF4 8PL,-41.2315,-75.6839,E45683219,E52047005,E71025058,E17434933,E50147416,4,3,HH_LFNR3AE,,,0,0,99
51452112978,60487368322,HH,Household,U,RD05,,538 Subduing Ripening Street,,,Catcall Village,VT6 9IX,70.9740,-122.8332,E72662757,E10627864,E62120059,E55825535,E37497024,3,5,HH_LFNR3AE,,,0,0,57
99055720149,49035574394,HH,Household,U,RD02,,871 Backing Unaligned Street,,,Require City,GL2 1NY,-87.9516,108.6452,E90065409,E50926285,E13161975,E60630983,E33910739,3,1,HH_LFNR3AE,,,0,0,97
32075172594,34416567330,HH,Household,U,RD02,,79 Delay Embezzle Street,,,Cesspool Village,KS8 6YQ,118.4511,130.2799,E40717249,E43535739,E31067624,E62263730,E12747953,4,4,HH_LFNR3AE,,,0,0,82
32862320833,13726299862,HH,Household,U,RD03,,504 Apricot Quickly Passage,,,Bash City,DF1 9GR,68.8418,15.2537,E96881074,E10348236,E74185588,E80699233,E47676552,4,1,HH_LFNR3AE,,,0,0,24
47970387305,87904765750,HH,Household,U,RD04,,674 Punctuate Sheep Way,,,Exterior Village,OP3 6PP,127.5519,140.5811,E43034206,E75801580,E69271008,E48839183,E79603540,2,1,HH_LFNR3AE,,,0,0,19
