UPRN,ESTAB_UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY,CE_SECURE,PRINT_BATCH
34844872657,97016900642,HH,Household,U,RD04,,948 Bonsai Dweller Lane,,,Mayday Town,DR4 4MU,-6.9842,-149.5255,W81440960,N51815102,E38973673,E68630179,N38449688,4,1,HH_QF2R1W,,,0,0,87
33653997247,63394462250,HH,Household,U,RD05,,797 Clench Manatee Street,,,Snowshoe City,XY7 8GQ,176.5114,-58.3897,E94183099,E26400505,W87371035,W73968230,N74283815,2,1,HH_QF2R1W,,,0,0,67
61232695508,90948280763,HH,Household,U,RD06,,616 Pounce Vessel Way,,,Unkind Hamlet,AI4 3OM,80.8110,145.2827,W89125073,W97755923,E27309295,E59686473,E64916170,2,1,HH_QF2R1W,,,0,0,45
26770045028,25855034229,HH,Household,U,RD03,,756 Womanhood Pauper Avenue,,,Wham Village,SP7 6ZT,5.4924,-97.2209,E62831109,N84536592,E38490241,W48675845,E36698121,4,5,HH_QF2R1W,,,0,0,76
93650333486,61417006788,HH,Household,U,RD05,,109 Tidal Stature Road,,,Synergy Hamlet,KG9 6YM,101.7120,77.7653,E92939288,E90908120,N27271507,N52720401,E80714483,1,2,HH_QF2R1W,,,0,0,92
85277670181,78522252487,HH,Household,U,RD06,,231 Grappling Morbidity Street,,,Banish Hamlet,GN9 7VH,48.4288,13.5984,E13768036,N99023237,W47665630,N20448716,W51223672,2,5,HH_QF2R1W,,,0,0,13
71917208165,80942915644,HH,Household,U,RD03,,532 Booth Delouse Street,,,Catty Village,KM2 5CH,-120.9681,95.3333,W71351975,E12483271,E21354748,W11436131,E47081695,3,3,HH_QF2R1W,,,0,0,75
71662559394,89115641744,HH,Household,U,RD06,,646 Phoenix Dreamboat Lane,,,Overfill Village,JN8 7IJ,-9.2410,67.4863,N72412675,E20025157,E45805972,E90015119,W96391802,3,3,HH_QF2R1W,,,0,0,55
11681569530,53830005969,HH,Household,U,RD06,,830 Antacid Grievous Passage,,,Unwed Town,OT1 2FW,98.6553,-69.2791,N11661257,E15356499,E96586949,N87165047,N77684962,5,4,HH_QF2R1W,,,0,0,50
89819417648,16278135926,HH,Household,U,RD05,,769 Shrimp Pester Road,,,Professed City,NC8 9JE,150.4026,164.6207,E85564878,W10079599,N67035507,E28631030,N28351403,3,1,HH_QF2R1W,,,0,0,76
64631949812,12151267601,HH,Household,U,RD03,,647 Unlimited Series Avenue,,,Singular Village,FP2 8ZS,101.1106,-53.5284,N41850726,W17061221,N16542739,W18875003,W43598795,2,5,HH_QF2R1W,,,0,0,10
39507877176,21874068403,HH,Household,U,RD04,,225 Blubber Glimpse Street,,,Subtly Town,SS6 3XR,-161.2895,158.2678,N49594767,W43757723,W11181964,W76479396,N80255809,1,1,HH_QF2R1W,,,0,0,81
10628478848,28660286719,HH,Household,U,RD04,,812 Caboose Clarinet Road,,,Tidal Hamlet,OZ9 5LV,-177.4259,-39.4712,W78162903,N78665199,E77141657,N43962525,W78083140,4,5,HH_QF2R1W,,,0,0,37
77087437389,84051147947,HH,Household,U,RD03,,13 Blurt Mop Lane,,,Decay Town,ZC4 3RF,-13.8505,8.3936,E56568903,E78285797,E29850296,W33854356,W66879943,3,4,HH_QF2R1W,,,0,0,37
62679806068,51649400002,HH,Household,U,RD02,,855 Payee Angular Avenue,,,Cannon City,GY2 4XC,140.2368,47.4097,W92453030,W41207924,W35863991,N82767300,E31328876,4,4,HH_QF2R1W,,,0,0,84
45785339256,14981741621,HH,Household,U,RD03,,320 Acclaim Occupy Road,,,Impotence Town,NT2 6CW,100.6217,167.4489,N29649086,E50819973,W87532966,E66716560,W46641819,3,3,HH_QF2R1W,,,0,0,4
61627950583,84945481135,HH,Household,U,RD02,,654 Slander Unsafe Street,,,Luxury Hamlet,KV3 5DG,-119.1344,-38.5638,N28058091,E43851571,E12309505,N45894367,W23591204,5,5,HH_QF2R1W,,,0,0,85
75965902549,86634005946,HH,Household,U,RD05,,474 Yearbook Tipped Street,,,Geologist Hamlet,RG4 4YW,98.8482,155.9718,N46476971,W58506761,N23788035,N67162348,E85736515,4,4,HH_QF2R1W,,,0,0,32
38753182978,49027141148,HH,Household,U,RD06,,341 Blaming Drank Passage,,,Exclusion Hamlet,RE1 1HS,-120.3012,-147.4537,W37357645,E80247843,W43344381,E63962425,E22666082,5,1,HH_QF2R1W,,,0,0,8
18581362436,32006594675,HH,Household,U,RD03,,949 Rifling Obvious Street,,,Hanky Hamlet,DM2 8GY,18.8786,-24.2413,W53351492,E24565005,W30197574,N11742504,E55647377,2,3,HH_QF2R1W,,,0,0,25
40229018931,84319598545,HH,Household,U,RD05,,605 Grandly Clerk Road,,,Crawlers Town,KY5 5YR,-52.8871,139.3874,E88240903,N24240080,N96918696,E34247800,N65883185,5,2,HH_QF2R1W,,,0,0,86
22062438729,88704393208,HH,Household,U,RD03,,574 Fool Demise Street,,,Platonic Village,HM9 6KQ,109.4532,-21.8922,N60118613,W81154394,N71497521,N60349271,E82790054,5,1,HH_QF2R1W,,,0,0,91
40544230707,44846824648,HH,Household,U,RD03,,278 Anytime Blurred Lane,,,Goon Hamlet,IC9 4RS,-128.4604,-97.5439,E22177192,E10427661,E53299154,E59037615,E24281263,1,5,HH_QF2R1W,,,0,0,89
42387883363,87251004127,HH,Household,U,RD03,,59 Levitate Crablike Lane,,,Gloomily City,JE4 5QZ,-83.3064,-37.5839,W80353536,N35058118,W64804055,N73035718,W55793767,2,5,HH_QF2R2E,,,0,0,4
98037748136,43973929772,HH,Household,U,RD02,,307 Commend Disdain Way,,,Petunia City,HP7 3HZ,17.7417,-129.5401,E66902161,N93218553,E11033670,E60183922,W75576032,3,5,HH_QF2R2E,,,0,0,43
89209233896,34202245888,HH,Household,U,RD02,,489 Carbon Deniable Street,,,Folk Hamlet,VY5 2LU,-83.6711,69.6584,W96751653,N53755373,W80760578,W62800407,W25619173,4,2,HH_QF2R2E,,,0,0,51
11056895444,92654482318,HH,Household,U,RD03,,4 Thirsting Mumps Street,,,Sacred Village,YF4 1SM,-31.9929,64.8072,N30209277,E26950391,W97544841,E36859699,E61948666,2,2,HH_QF2R2E,,,0,0,16
82248226924,99528250176,HH,Household,U,RD02,,799 Wolverine Connector Way,,,Marrow Hamlet,QH9 8SI,-74.6890,62.9611,N95897731,W58166750,W44755085,N57229004,W10188383,5,4,HH_QF2R2E,,,0,0,68
78375074084,96902161889,HH,Household,U,RD03,,701 Karate Aeration Road,,,Estate Village,OT4 7YU,-119.6171,5.4753,N15384864,N96924296,N89152960,E77219766,W52155311,3,4,HH_QF2R2E,,,0,0,19
86567247538,31562851139,HH,Household,U,RD04,,457 Animosity Craziness Road,,,Wobble City,YU2 7ND,57.1288,128.2708,W32675192,E69009525,E34715423,E63380527,N98746140,5,4,HH_QF2R2E,,,0,0,97
94698322719,75430098410,HH,Household,U,RD02,,481 Dimmed Herbs Street,,,Marine Hamlet,UZ7 2CU,-39.2394,-105.9309,E97697590,N85064394,N69498398,N79838311,E80177393,4,4,HH_QF2R2E,,,0,0,69
94247793455,28507429392,HH,Household,U,RD06,,375 Boondocks Catwalk Road,,,Line Hamlet,CT7 7MS,-136.1200,27.1654,N56519945,E83729182,E41203298,W95187263,N94351866,4,1,HH_QF2R2E,,,0,0,18
80537790010,60318616069,HH,Household,U,RD04,,268 Unashamed Bucket Road,,,Stoning Village,LW7 5RX,153.5552,-59.7275,W22210578,N50362029,W36303126,N34883600,W15278440,4,1,HH_QF2R2E,,,0,0,37
71005360688,29869645596,HH,Household,U,RD06,,211 Powdery Diligence Way,,,Gloating Village,GC7 5NR,-78.8795,-112.7577,E40055515,N69342070,W90110201,N84060742,E72293074,2,5,HH_QF2R2E,,,0,0,33
90221282344,70158592976,HH,Household,U,RD02,,261 Lapping Relieve Way,,,Yoyo Village,BJ7 1VT,87.7364,-13.4292,E74353520,W54723964,W11683300,W53948245,E92796101,5,1,HH_QF2R2E,,,0,0,86
62070461407,55764752023,HH,Household,U,RD05,,978 Excess Granular Way,,,Daunting Village,CW1 8HS,-76.3803,-104.5700,W82761186,W62607064,W21438254,N42234360,W53821633,5,3,HH_QF2R2E,,,0,0,9
80931163132,63145418129,HH,Household,U,RD06,,172 Paradox Retype Way,,,Placate City,ZB9 3EJ,-138.4874,-106.3139,W43672770,W86029692,N70923983,E68430034,E60572307,1,4,HH_QF2R2E,,,0,0,49
76025782790,98302667074,HH,Household,U,RD05,,144 Spectrum Emboss Road,,,Spoiling Town,WJ6 8DF,-82.3026,-10.7590,W10996722,E27105305,N94356021,W24776864,E75756660,1,3,HH_QF2R2E,,,0,0,52
67738236316,20898392681,HH,Household,U,RD04,,41 Reprimand Outback Lane,,,Blabber Hamlet,AM6 6YP,-154.6773,-92.9352,N49119883,E79936424,E18918157,N30480643,N54791335,2,2,HH_QF2R2E,,,0,0,49
78523182027,84456710773,HH,Household,U,RD05,,810 Justify Nuttiness Alley,,,Discharge Village,BF9 6HO,-10.9809,-29.7269,E69609496,W64165778,E74416376,N84146674,E67518016,4,1,HH_QF2R2E,,,0,0,39
74273498524,64606139235,HH,Household,U,RD02,,262 Habitant Rice Avenue,,,Koala Town,PO4 1ZR,-6.9113,154.2604,E17103489,E63543398,E15333452,N90821454,E68965044,5,2,HH_QF2R2E,,,0,0,85
52118629871,25133770665,HH,Household,U,RD05,,280 Driver Guzzler Passage,,,Daylong Hamlet,KD1 1HZ,31.3429,-141.3027,N12607996,E30845127,E80646206,W41439942,W95649286,5,4,HH_QF2R2E,,,0,0,33
53075134057,55165057565,HH,Household,U,RD02,,872 Skilled Roast Lane,,,Suspend Village,CC4 7FO,-128.8355,64.7742,W31648896,E12708824,W54942104,E70987618,N27714130,3,1,HH_QF2R2E,,,0,0,83
16535105986,70665349661,HH,Household,U,RD02,,201 Other Crave Road,,,Lubricant Town,KV2 6AP,-149.4984,11.2518,E65634145,N15492972,N37075516,N92750730,E38490889,4,4,HH_QF2R2E,,,0,0,37
80524882781,82480749539,HH,Household,U,RD05,,474 Recapture Bacterium Lane,,,Landlord Hamlet,ZV6 2MI,-69.7208,122.4108,E17666841,E70366559,W26958369,W60517898,N96527851,5,2,HH_QF2R2E,,,0,0,22
37727565815,95182138035,HH,Household,U,RD04,,313 Empathic Saggy Passage,,,Ravioli City,TN7 7JE,-94.4203,-8.3750,N87117663,W59253956,E34517307,N32502267,W28639023,4,4,HH_QF2R2E,,,0,0,52
57685111980,29945940688,HH,Household,U,RD05,,43 Program Wannabe Lane,,,Disposal Town,MR1 1AG,35.4663,-111.7085,W62723456,E96699635,E32776436,W86289451,W78284192,2,2,HH_QF2R2E,,,0,0,80
21131930693,91890291061,HH,Household,U,RD06,,358 Landfall Exert Road,,,Quantum Town,FL3 5TP,47.9035,-127.2951,E90646376,E36186751,W79156140,N33516813,N20411455,2,2,HH_QF2R2E,,,0,0,7
55471724390,42325708633,HH,Household,U,RD02,,958 Resource Repressed Road,,,Student Hamlet,FH2 2VY,132.6264,-1.5682,E48855604,E94430031,N27810510,W95507919,E17977587,5,3,HH_QF2R2E,,,0,0,34
81224503461,25020518814,HH,Household,U,RD06,,120 Evoke Provolone Passage,,,Mobster Town,VR2 6JX,-8.7077,-15.8829,W13800445,E88933866,W29774578,N90884006,W85159635,5,4,HH_QF2R2E,,,0,0,93
83196256770,52331914501,HH,Household,U,RD06,,358 Common Garter Alley,,,Anchovy Hamlet,VE8 1XE,124.7031,130.7271,W94608306,E73358406,W26285850,N19131892,N64292001,4,5,HH_QF2R2E,,,0,0,13
39097656125,12852642643,HH,Household,U,RD05,,253 Trend Ignore Street,,,Fever Village,LG8 4KD,145.6993,-135.7937,W90765431,E29001718,W58289418,W24165980,N89014185,5,2,HH_QF2R2E,,,0,0,16
73858500692,59429108062,HH,Household,U,RD02,,979 Outnumber Fruit Street,,,Quaking Village,YH5 4AP,135.8696,136.1724,W48896487,N43858284,W81039335,E64393910,E74535653,1,2,HH_QF2R2E,,,0,0,47
91050012988,72185379906,HH,Household,U,RD06,,537 Lure Graveness Road,,,Lung Hamlet,YV1 2KL,-61.1978,-48.7278,E32347536,N72024809,N98234817,W90433301,N14466516,5,2,HH_QF2R2E,,,0,0,59
62761520674,83079912441,HH,Household,U,RD05,,903 Fedora Smartness Road,,,Haven City,RY4 6KG,-36.3486,118.6206,E37578358,E84642501,E62933375,N12333592,E43258035,2,2,HH_QF2R2E,,,0,0,11
75179022028,54047727637,HH,Household,U,RD05,,419 Appetizer Motor Road,,,Commuting Village,XR4 2RB,8.3790,117.2124,W58596973,N81156402,E76987108,N16703276,E67808565,4,1,HH_QF2R2E,,,0,0,74
63231453770,78536637427,HH,Household,U,RD02,,101 Showoff That Road,,,Rubber City,OX1 1CU,-84.5184,154.3239,W51038322,E24613826,E58062673,N76950637,N39801281,4,2,HH_QF2R2E,,,0,0,84
73514217404,72985849061,HH,Household,U,RD03,,673 Jaywalker Glitter Way,,,Pox Town,OC3 5MB,-97.5324,-103.9740,W19977611,N45278270,W49490604,E82254730,N25745872,3,1,HH_QF2R2E,,,0,0,44
14123493658,52961818583,HH,Household,U,RD06,,797 Aspect Lagoon Street,,,Steam Hamlet,UK7 2YD,-148.2443,166.6089,W37910524,N43324470,N40938368,W33525599,E94291002,1,2,HH_QF2R2E,,,0,0,25
31307189514,65588060233,HH,Household,U,RD04,,768 Junkyard Ignition Avenue,,,Morbidly Hamlet,RL6 5UG,106.4591,24.2082,N92626548,N82834214,E18256868,E70662355,W63562637,3,3,HH_QF2R2E,,,0,0,88
91135313956,76524345320,HH,Household,U,RD03,,981 Travel Negligent Way,,,Rockstar Hamlet,GC9 9GU,-114.1608,132.7454,E57841312,W99818770,W50870828,N17988449,E94309419,4,1,HH_QF2R2E,,,0,0,41
77530913607,89502670407,HH,Household,U,RD02,,211 Segment Sanitary Passage,,,Fall Village,JK2 1ZY,-166.6673,28.6491,E40711035,N49459046,N29011817,N31663013,N65991445,2,4,HH_QF2R2E,,,0,0,57
20509433977,80996996353,HH,Household,U,RD04,,724 Request Bauble Alley,,,Garment Hamlet,JZ6 8EO,30.3996,-162.7751,W75971265,N44227067,W51848821,N32048069,W26117664,1,1,HH_QF2R2E,,,0,0,55
33897554820,58138683006,HH,Household,U,RD05,,581 Uplifting Yogurt Lane,,,Enamel Town,RR6 2HU,-106.9151,-124.2913,E27131761,E96909675,W76714110,W73566136,E98952933,5,1,HH_QF2R2E,,,0,0,84
98824223279,10909648259,HH,Household,U,RD02,,202 Gear Challenge Road,,,Astronaut Town,KA9 6TI,26.3127,-135.9517,N47250762,W34215924,W12360258,N15420856,E93845503,3,5,HH_QF2R2E,,,0,0,7
57475339642,90807846574,HH,Household,U,RD06,,751 Womanlike Think Passage,,,Colony Town,YU2 7DP,-21.2506,16.6605,E95646294,N54219762,E81056166,N85420894,N97058353,1,1,HH_QF2R2E,,,0,0,65
12234216604,29263754808,HH,Household,U,RD06,,282 Class Spied Avenue,,,Ozone Town,TY9 8TG,52.6119,11.7986,N41563829,W26030882,W10566974,W69272574,W20586741,3,5,HH_QF2R2E,,,0,0,70
93816801627,60466982137,HH,Household,U,RD05,,955 Cause Sternum Lane,,,Deem Village,AG5 8LX,-165.1984,19.1135,E93885480,E90242406,N86442839,N28896003,E16745853,5,1,HH_QF2R2E,,,0,0,71
49874543685,68059322228,HH,Household,U,RD04,,17 Sandpit Illicitly Lane,,,Floral Town,JH6 7LQ,30.2018,-173.1530,N60870021,N25348688,W31334311,E47229822,W66885633,5,2,HH_QF2R2E,,,0,0,67
57145075779,83161540863,HH,Household,U,RD03,,746 Register Scrimmage Road,,,Trace Town,WB7 3VW,-94.5410,56.1127,N48440866,N46437603,N77890626,W16805551,E41332335,1,1,HH_QF2R2E,,,0,0,41
56228731235,80147924134,HH,Household,U,RD03,,121 Engross Banknote Street,,,Crown Hamlet,IV5 5GV,-99.7867,-180.6793,W30452329,E26694211,W67838810,E66430945,E39438214,3,3,HH_QF2R2E,,,0,0,84
34131186206,64155697844,HH,Household,U,RD02,,842 Vivacious Tremor Avenue,,,Richly Hamlet,MK5 7SS,12.9998,-173.3586,W93988607,N54468887,N76306852,N63090298,N85552557,1,5,HH_QF2R2E,,,0,0,69
24462354367,13378169021,HH,Household,U,RD06,,376 Enquirer Gumball Lane,,,Reclusive Hamlet,GT7 7UF,132.9965,61.4938,W95417086,N53708193,E60909294,N28854071,N22298115,3,1,HH_QF2R2E,,,0,0,66
39747245624,76199652946,HH,Household,U,RD05,,615 Most Thinner Alley,,,Quarters Town,VR6 1XG,169.9727,-99.8996,W60857160,E18740845,N59556033,W49788575,N51271364,3,5,HH_QF2R2E,,,0,0,48
56041716518,45014119407,HH,Household,U,RD02,,522 Glory Unkind Way,,,Recliner City,KO3 5FD,-32.1698,77.4178,N66883174,N74925160,N24110019,N33483063,E59981303,2,1,HH_QF2R2E,,,0,0,49
79114004344,15809709686,HH,Household,U,RD05,,377 Unsalted Smartness Road,,,Distant Town,GU5 3RM,46.6832,96.5325,N31157618,E30882158,N80605269,W68899081,N37206839,2,1,HH_QF2R2E,,,0,0,16
54834572694,37280466628,HH,Household,U,RD02,,317 Opal Alkalize Way,,,Varmint Town,QN5 8NR,-29.1739,112.8833,E73588741,W91937422,E95645295,E10850281,W52514973,2,4,HH_QF2R2E,,,0,0,84
35760497581,48127516850,HH,Household,U,RD04,,118 Uncrushed Shine Street,,,Reversion Hamlet,LT9 5DN,35.6066,-109.3791,N55692019,W15029324,E13585257,W41324352,N90802617,3,2,HH_QF2R2E,,,0,0,80
61544259971,18002879350,HH,Household,U,RD02,,373 Chloride Reactive Way,,,Oversweet Hamlet,YZ5 2NI,156.9923,-17.5080,W37162263,E34227034,E45576078,N66152089,N95670686,2,2,HH_QF2R2E,,,0,0,17
66709426217,26126495549,HH,Household,U,RD06,,694 Crudely Exemplary Lane,,,Blurt Village,UG3 3VZ,75.1584,21.9439,N55366229,W90843195,N85835787,E24606797,E40891141,1,5,HH_QF2R2E,,,0,0,27
22380757362,65562261803,HH,Household,U,RD02,,186 Thinner Endnote Street,,,Entire City,OW8 6UC,58.4359,177.2242,E29495252,N19276958,N86069110,N33736883,W79583545,1,2,HH_QF2R2E,,,0,0,84
39965187387,92198086595,HH,Household,U,RD06,,278 Huskiness Choking Road,,,Capitol City,RQ1 9MC,-129.7742,-84.4123,E98930773,W47087100,N15877246,W40682255,W62178699,2,3,HH_QF2R2E,,,0,0,48
29786817455,39510424897,HH,Household,U,RD04,,107 Fernlike Ocean Lane,,,Untitled Hamlet,IQ6 2DZ,147.7542,-17.1242,E68096818,N93705859,W13271104,W37913529,E96552621,3,5,HH_QF2R2E,,,0,0,16
54575794655,48505487228,HH,Household,U,RD05,,964 Lifting Bargraph Alley,,,Cloud Town,KJ5 6FY,-33.5859,-81.1852,W46026698,W45956680,N99581590,N10650344,W18618643,1,3,HH_QF2R2E,,,0,0,20
45485570232,43353793885,HH,Household,U,RD05,,808 Anymore Luminance Street,,,Botany Village,ZY6 3QH,1.1436,134.2250,W77797049,N79950525,N12899269,N27069947,N34673540,3,3,HH_QF2R2E,,,0,0,48
87311726737,65596622298,HH,Household,U,RD03,,151 Ocean Camping Alley,,,Quill Hamlet,FO3 3TH,134.2442,99.2793,E64909149,E69189251,W45910361,E38245007,W43722247,1,5,HH_QF2R2E,,,0,0,72
30571493801,12931754318,HH,Household,U,RD05,,752 Paced Egomaniac Passage,,,Statue Hamlet,LG8 4LS,99.1103,139.1940,W15889437,E65941585,N54231478,N70974163,W20175587,2,3,HH_QF2R2E,,,0,0,47
52779473374,48951425132,HH,Household,U,RD03,,277 Ravioli Say Street,,,Husband Village,VY1 8YP,-106.9036,175.4093,E62655045,E54315319,W34751168,E45968725,W24693398,3,5,HH_QF2R2E,,,0,0,33
52017979663,94119847847,HH,Household,U,RD03,,271 Upside Slaw Road,,,Swarm Hamlet,TP6 3HW,-165.2444,-105.3171,W79121157,N96430399,E74543504,E83301065,N77345359,5,1,HH_QF2R2E,,,0,0,48
69108342678,79818760155,HH,Household,U,RD04,,41 Ditch Sherry Alley,,,Straggler Town,SX6 1HL,128.1348,23.4329,N91847827,E46738067,E59839578,W15300662,E44160573,1,2,HH_QF2R2E,,,0,0,2
52971504575,53164328133,HH,Household,U,RD06,,668 Abacus Liquefy Passage,,,Capitol City,OZ8 7XO,71.2672,18.5449,N73668098,E34950033,N76178923,E68769264,E13983223,1,2,HH_QF2R2E,,,0,0,76
53493977679,20210573703,HH,Household,U,RD03,,317 Monorail Bagged Way,,,Hatchery City,KR9 8LS,10.7592,-68.7522,N61698855,N24591751,E17735524,W73197479,W91118732,5,2,HH_QF2R2E,,,0,0,98
59667802329,25129251622,HH,Household,U,RD03,,942 Napkin Scrooge Road,,,Visa Town,SU8 3DA,140.8241,-8.3861,W16732878,W67036298,E43737310,W44395306,W89803743,2,4,HH_QF2R2E,,,0,0,18
25024472724,13082485550,HH,Household,U,RD02,,637 Flakily Voucher Way,,,Tweak Village,WL8 6QE,-39.5604,-143.1246,W43180705,W65446807,W29050201,W36679817,N18261762,5,4,HH_QF2R2E,,,0,0,97
64026974049,68258280722,HH,Household,U,RD05,,787 Cornbread Comment Street,,,Quail City,CX6 7UG,170.9596,-25.1032,N99972470,W82347397,W49951738,E28475395,N73498353,5,4,HH_QF2R2E,,,0,0,86
99166311002,18756789450,HH,Household,U,RD05,,213 Impromptu Untimed Lane,,,Luckiness Town,DV3 1QC,89.3073,-73.9445,W68696484,W72204275,E18420442,E71572587,N44112946,2,5,HH_QF2R2E,,,0,0,60
31797977532,80230979796,HH,Household,U,RD06,,488 Battered Safely Avenue,,,Extinct City,DM3 5OB,127.9431,116.3481,N26246509,W15376244,E19760118,E39563618,E38227372,4,1,HH_QF2R2E,,,0,0,88
14169640390,26792928263,HH,Household,U,RD02,,651 Tiger Portfolio Street,,,Distract Hamlet,QI7 9BI,-94.4254,-173.8218,N28252948,N49783562,W32360620,N82912295,E18697643,2,2,HH_QF2R2E,,,0,0,26
50286684174,26860579175,HH,Household,U,RD05,,281 Immodest Spinout Way,,,Parabola Village,GF7 2IT,-82.7983,-173.2722,W22834155,N64386541,N49764318,N34151374,W60814497,2,1,HH_QF2R2E,,,0,0,55
58741968684,64647872643,HH,Household,U,RD02,,482 Surfer Collector Road,,,Scratch City,BV2 2HQ,92.2150,-6.3642,N25827616,W90557407,N76613803,W24035148,W90875725,2,1,HH_QF2R2E,,,0,0,61
43710226750,21862049166,HH,Household,U,RD04,,715 Daredevil Secular Avenue,,,Spoiled City,EC9 3JX,-70.5348,-96.4604,W21498231,W81251059,E46201821,E88957344,N65085018,1,2,HH_QF2R2E,,,0,0,33
69220424058,70550087064,HH,Household,U,RD06,,710 Primarily Circulate Lane,,,Bulk City,BG6 4HE,-12.3022,-113.3396,E85282593,N62540098,W44594455,W20239134,E46773756,1,3,HH_QF2R2E,,,0,0,23
99975608673,83742536766,HH,Household,U,RD04,,146 Ravage Gibberish Passage,,,Viewpoint City,IB9 5MO,-3.9084,145.8598,W96795591,N43192633,W88706417,N35128334,W26997289,5,4,HH_QF2R2E,,,0,0,77
74808991015,65766933032,HH,Household,U,RD04,,427 Iguana Flying Way,,,Dynasty City,CY9 3WA,1.7656,82.3510,N67846192,W52574393,N31333327,E84594141,W52845980,5,2,HH_QF2R2E,,,0,0,79
87961002114,50132085026,HH,Household,U,RD05,,909 Earphone Baritone Road,,,Fame Town,LM3 1JB,65.5033,-41.4551,N90015101,W69711759,W29477903,E95870473,W32708178,2,4,HH_QF2R2E,,,0,0,29
28077551313,52222596390,HH,Household,U,RD03,,53 Extrovert Ritzy Avenue,,,Backlands City,NE6 2DX,156.4322,-52.5230,W60533637,N65060949,N10959716,N81334981,E11275993,1,2,HH_QF2R2E,,,0,0,48
81470523577,24178062810,HH,Household,U,RD05,,149 Refurnish Circulate Way,,,Nutrient Hamlet,TL3 1DL,-148.3885,-104.3042,E49121420,N21007323,W59126586,E54227602,W93951813,4,4,HH_QF2R2E,,,0,0,30
61557793653,32340095311,HH,Household,U,RD02,,73 Enlarged Glutton Way,,,Tapioca Town,PR6 3TY,174.7565,8.8397,E64288038,N16274130,N31194388,E76453219,W25803943,5,5,HH_QF2R2E,,,0,0,65
66114021405,10293363078,HH,Household,U,RD03,,465 Dynasty Unfeeling Road,,,Praising Village,IF8 2UB,79.7700,102.9113,W40252925,W24842409,N64635564,W35792602,E12453941,1,1,HH_QF2R2E,,,0,0,6
97676995814,81747663402,HH,Household,U,RD03,,93 Aftermost Matter Avenue,,,Unthawed Town,AU8 8AT,42.1464,-98.9845,W86546225,W75237660,N27942732,N61299070,N25912795,1,1,HH_QF2R2E,,,0,0,45
39326757225,69451484900,HH,Household,U,RD06,,675 Gory Backstab Road,,,Squire Hamlet,JH7 8BK,28.6262,-139.9843,W98860374,W19945901,E73697678,E70483652,E76008214,4,1,HH_QF2R2E,,,0,0,66
41479367635,67670780405,HH,Household,U,RD02,,173 Unknotted Sponge Street,,,Entourage Hamlet,LT9 3LQ,96.9286,76.1560,N77003132,W25866846,N50756994,E10951582,W64121396,1,3,HH_QF2R2E,,,0,0,98
56480794570,47455478796,HH,Household,U,RD02,,520 Pointy Wager Passage,,,Obtrusive Town,KY9 7IW,121.3791,-5.7992,W94459036,W76538657,W70372634,N18739963,W83779473,2,5,HH_QF2R2E,,,0,0,33
96434043072,65408384469,HH,Household,U,RD02,,168 Penalty Magnetic Passage,,,Slouching Village,LM8 3ON,156.5326,6.9332,N77900874,N13041183,W25839198,E65417439,W34379418,4,2,HH_QF2R2E,,,0,0,62
54019755995,46098180157,HH,Household,U,RD05,,831 Smock Crowd Street,,,Overdrawn Hamlet,JK8 8OB,24.1941,24.3631,W98768159,N24004710,E74370306,N87859393,N28003272,2,3,HH_QF2R2E,,,0,0,25
57606924527,50788564708,HH,Household,U,RD03,,806 Perjurer Lumpiness Passage,,,Uproar Town,OB6 3RS,-106.2257,147.8440,W67205825,N43737525,E96597556,E22544236,N35796850,5,4,HH_QF2R2E,,,0,0,59
28949747277,76741803520,HH,Household,U,RD02,,573 Number Enviably Avenue,,,Dynasty City,YQ2 1YE,31.3176,59.1689,W79277891,W35592022,N43837729,N13826255,W73050666,5,5,HH_QF2R2E,,,0,0,93
26657177873,16144721783,HH,Household,U,RD05,,444 Fondness Gloater Passage,,,Revivable Village,MI8 9KN,-33.6968,143.8498,W16464359,W34841251,E66473496,N41534484,W21798129,3,3,HH_QF2R2E,,,0,0,53
85300433214,10256783270,HH,Household,U,RD02,,609 Displace Expire Street,,,Flashy Hamlet,GM5 2JR,-167.8907,-159.3617,E57691197,W52900045,E63671157,N26908062,E53562851,1,1,HH_QF2R2E,,,0,0,21
32829956758,45583520832,HH,Household,U,RD03,,387 Nibble Uprising Street,,,Clang City,JC4 8VI,-166.2483,32.4365,W99939380,W61555582,N41268588,E29712288,W25990208,4,3,HH_QF2R2E,,,0,0,30
